Booking_ID,Date,Month,Week,Time,Ticket_Type,Booking_Mode,From_Station,To_Station,Passengers,Total_Fare,Payment_Type,Railway_Line,City,Day_Name,Is_Weekend,Hour,Fare_Per_Passenger
67795,2025-07-15,Jul,29,0:32:17,Return,Paperless,Khadki,Shivajinagar,4,120,Upi,Pune,Pune,Tuesday,0,0,30.0
60831,2025-01-02,Jan,1,5:04:36,Single,Paperless,Thane,Byculla,4,60,Debit Card,Central,Mumbai,Thursday,0,5,15.0
69570,2025-11-18,Nov,47,13:17:40,Return,Paperless,Vashi,Kurla,4,120,Cash,Harbour,Mumbai,Tuesday,0,13,30.0
15891,2025-07-21,Jul,30,11:01:42,Return,Paper,Marine Lines,Churchgate,3,90,Cash,Western,Mumbai,Monday,0,11,30.0
10430,2025-02-11,Feb,7,6:02:42,Monthly Pass,Paper,Dadar,Cst,4,0,Debit Card,Central,Mumbai,Tuesday,0,6,0.0
61472,2025-10-22,Oct,43,12:37:31,Return,Paperless,Vashi,Kurla,2,60,Credit Card,Harbour,Mumbai,Wednesday,0,12,30.0
50670,2025-05-26,May,22,10:11:43,Monthly Pass,Paperless,Borivali,Marine Lines,4,0,Wallet,Western,Mumbai,Monday,0,10,0.0
42400,2025-07-20,Jul,30,16:49:48,Return,Paperless,Shivajinagar,Khadki,2,60,Debit Card,Pune,Pune,Sunday,1,16,30.0
42084,2025-12-02,Dec,49,4:36:15,Return,Paperless,Wadala,Cst,2,60,Credit Card,Harbour,Mumbai,Tuesday,0,4,30.0
19825,2025-12-23,Dec,52,14:53:32,Single,Paper,Thane,Kalyan,4,60,Wallet,Central,Mumbai,Tuesday,0,14,15.0
69324,2025-01-02,Jan,1,15:18:09,Return,Paperless,Khadki,Pune Jn,4,120,Debit Card,Pune,Pune,Thursday,0,15,30.0
43834,2025-05-16,May,20,3:18:32,Monthly Pass,Paperless,Kalyan,Cst,3,0,Cash,Central,Mumbai,Friday,0,3,0.0
15932,2025-03-23,Mar,13,1:24:48,Single,Paper,Andheri,Borivali,4,60,Debit Card,Western,Mumbai,Sunday,1,1,15.0
87085,2025-08-12,Aug,33,18:53:49,Single,Paperless,Shivajinagar,Akurdi,1,15,Cash,Pune,Pune,Tuesday,0,18,15.0
52199,2025-10-20,Oct,43,1:06:58,Monthly Pass,Paperless,Pune Jn,Khadki,3,0,Cash,Pune,Pune,Monday,0,1,0.0
84292,2025-06-05,Jun,23,21:13:40,Monthly Pass,Paper,Akurdi,Khadki,3,0,Upi,Pune,Pune,Thursday,0,21,0.0
80780,2025-06-15,Jun,25,11:25:35,Single,Paper,Kurla,Panvel,3,45,Wallet,Harbour,Mumbai,Sunday,1,11,15.0
89153,2025-06-19,Jun,25,15:03:04,Single,Paperless,Pune Jn,Akurdi,2,30,Credit Card,Pune,Pune,Thursday,0,15,15.0
69419,2025-11-03,Nov,45,23:12:40,Monthly Pass,Paperless,Virar,Andheri,1,0,Wallet,Western,Mumbai,Monday,0,23,0.0
78225,2025-07-09,Jul,28,2:29:34,Monthly Pass,Paper,Andheri,Marine Lines,1,0,Credit Card,Western,Mumbai,Wednesday,0,2,0.0
68991,2025-06-04,Jun,23,22:29:21,Return,Paperless,Borivali,Andheri,1,30,Credit Card,Western,Mumbai,Wednesday,0,22,30.0
50510,2025-08-29,Aug,35,9:27:58,Monthly Pass,Paperless,Vashi,Panvel,4,0,Debit Card,Harbour,Mumbai,Friday,0,9,0.0
88271,2025-01-28,Jan,5,23:36:02,Monthly Pass,Paperless,Cst,Thane,2,0,Cash,Central,Mumbai,Tuesday,0,23,0.0
90994,2025-03-01,Mar,9,12:21:05,Return,Paperless,Khadki,Akurdi,1,30,Upi,Pune,Pune,Saturday,1,12,30.0
95836,2025-11-25,Nov,48,6:50:21,Monthly Pass,Paper,Shivajinagar,Pune Jn,4,0,Debit Card,Pune,Pune,Tuesday,0,6,0.0
32651,2025-05-30,May,22,19:48:50,Return,Paperless,Marine Lines,Virar,4,120,Credit Card,Western,Mumbai,Friday,0,19,30.0
41870,2025-10-15,Oct,42,21:22:22,Single,Paper,Marine Lines,Churchgate,2,30,Upi,Western,Mumbai,Wednesday,0,21,15.0
44519,2025-01-27,Jan,5,2:55:55,Single,Paper,Kurla,Kalyan,4,60,Cash,Central,Mumbai,Monday,0,2,15.0
89035,2025-06-02,Jun,23,22:27:20,Monthly Pass,Paper,Khadki,Akurdi,2,0,Cash,Pune,Pune,Monday,0,22,0.0
77221,2025-09-03,Sep,36,10:43:06,Monthly Pass,Paper,Akurdi,Khadki,2,0,Upi,Pune,Pune,Wednesday,0,10,0.0
11757,2025-03-27,Mar,13,20:21:44,Monthly Pass,Paperless,Shivajinagar,Akurdi,1,0,Upi,Pune,Pune,Thursday,0,20,0.0
17729,2025-08-07,Aug,32,11:23:22,Monthly Pass,Paperless,Kurla,Cst,4,0,Cash,Harbour,Mumbai,Thursday,0,11,0.0
33804,2025-06-07,Jun,23,12:35:15,Return,Paperless,Khadki,Akurdi,2,60,Upi,Pune,Pune,Saturday,1,12,30.0
55864,2025-12-29,Dec,53,9:47:28,Single,Paperless,Dadar,Byculla,2,30,Credit Card,Central,Mumbai,Monday,0,9,15.0
37505,2025-06-26,Jun,26,12:27:33,Single,Paper,Cst,Kurla,2,30,Wallet,Central,Mumbai,Thursday,0,12,15.0
94630,2025-11-11,Nov,46,12:21:03,Monthly Pass,Paper,Byculla,Kurla,4,0,Cash,Central,Mumbai,Tuesday,0,12,0.0
82783,2025-06-09,Jun,24,1:53:11,Single,Paperless,Thane,Cst,3,45,Upi,Central,Mumbai,Monday,0,1,15.0
15980,2025-06-13,Jun,24,12:20:08,Return,Paperless,Byculla,Thane,2,60,Wallet,Central,Mumbai,Friday,0,12,30.0
96494,2025-11-01,Nov,44,17:26:35,Single,Paperless,Akurdi,Khadki,1,15,Upi,Pune,Pune,Saturday,1,17,15.0
26535,2025-08-25,Aug,35,16:34:06,Single,Paperless,Kurla,Dadar,1,15,Credit Card,Central,Mumbai,Monday,0,16,15.0
70691,2025-07-13,Jul,29,20:28:07,Return,Paperless,Cst,Panvel,3,90,Upi,Harbour,Mumbai,Sunday,1,20,30.0
11091,2025-01-07,Jan,2,16:00:59,Single,Paperless,Borivali,Marine Lines,3,45,Credit Card,Western,Mumbai,Tuesday,0,16,15.0
17530,2025-01-09,Jan,2,18:57:23,Return,Paperless,Marine Lines,Churchgate,4,120,Upi,Western,Mumbai,Thursday,0,18,30.0
55976,2025-08-16,Aug,33,17:03:17,Return,Paper,Byculla,Kurla,1,30,Upi,Central,Mumbai,Saturday,1,17,30.0
34044,2025-09-09,Sep,37,17:11:12,Single,Paper,Thane,Cst,2,30,Debit Card,Central,Mumbai,Tuesday,0,17,15.0
31418,2025-07-20,Jul,30,1:51:29,Monthly Pass,Paperless,Kurla,Vashi,4,0,Wallet,Harbour,Mumbai,Sunday,1,1,0.0
96604,2025-09-26,Sep,39,23:49:46,Single,Paper,Akurdi,Shivajinagar,1,15,Upi,Pune,Pune,Friday,0,23,15.0
19820,2025-06-16,Jun,25,4:46:20,Single,Paperless,Vashi,Panvel,1,15,Credit Card,Harbour,Mumbai,Monday,0,4,15.0
94376,2025-04-19,Apr,16,16:30:10,Single,Paperless,Wadala,Vashi,3,45,Debit Card,Harbour,Mumbai,Saturday,1,16,15.0
90508,2025-09-01,Sep,36,13:14:52,Return,Paper,Panvel,Cst,3,90,Upi,Harbour,Mumbai,Monday,0,13,30.0
25328,2025-07-19,Jul,29,17:01:57,Return,Paper,Borivali,Virar,3,90,Wallet,Western,Mumbai,Saturday,1,17,30.0
70513,2025-03-09,Mar,11,15:50:18,Return,Paper,Kalyan,Dadar,2,60,Wallet,Central,Mumbai,Sunday,1,15,30.0
98170,2025-12-25,Dec,52,4:20:18,Return,Paper,Shivajinagar,Pune Jn,1,30,Upi,Pune,Pune,Thursday,0,4,30.0
10403,2025-01-28,Jan,5,11:41:15,Return,Paper,Pune Jn,Shivajinagar,3,90,Credit Card,Pune,Pune,Tuesday,0,11,30.0
33746,2025-09-28,Sep,40,11:17:05,Single,Paperless,Churchgate,Virar,1,15,Upi,Western,Mumbai,Sunday,1,11,15.0
22672,2025-05-17,May,20,17:23:05,Monthly Pass,Paperless,Wadala,Panvel,3,0,Cash,Harbour,Mumbai,Saturday,1,17,0.0
68550,2025-07-16,Jul,29,18:04:50,Single,Paper,Andheri,Churchgate,4,60,Cash,Western,Mumbai,Wednesday,0,18,15.0
98731,2025-02-01,Feb,5,6:52:49,Monthly Pass,Paperless,Kurla,Kalyan,2,0,Credit Card,Central,Mumbai,Saturday,1,6,0.0
67292,2025-09-20,Sep,38,3:00:26,Single,Paperless,Wadala,Vashi,1,15,Debit Card,Harbour,Mumbai,Saturday,1,3,15.0
11954,2025-03-13,Mar,11,5:15:23,Single,Paperless,Shivajinagar,Pune Jn,2,30,Wallet,Pune,Pune,Thursday,0,5,15.0
14084,2025-03-16,Mar,12,17:54:01,Monthly Pass,Paper,Andheri,Marine Lines,2,0,Wallet,Western,Mumbai,Sunday,1,17,0.0
68786,2025-06-06,Jun,23,19:10:19,Single,Paper,Kurla,Kalyan,4,60,Upi,Central,Mumbai,Friday,0,19,15.0
17041,2025-06-19,Jun,25,14:40:03,Monthly Pass,Paperless,Kurla,Thane,2,0,Debit Card,Central,Mumbai,Thursday,0,14,0.0
75489,2025-01-11,Jan,2,23:20:37,Monthly Pass,Paperless,Shivajinagar,Pune Jn,1,0,Wallet,Pune,Pune,Saturday,1,23,0.0
64365,2025-05-05,May,19,1:25:19,Return,Paperless,Kurla,Dadar,2,60,Debit Card,Central,Mumbai,Monday,0,1,30.0
49570,2025-01-31,Jan,5,23:53:52,Return,Paperless,Borivali,Virar,4,120,Wallet,Western,Mumbai,Friday,0,23,30.0
73262,2025-03-04,Mar,10,9:57:38,Return,Paper,Thane,Byculla,2,60,Wallet,Central,Mumbai,Tuesday,0,9,30.0
48540,2025-04-16,Apr,16,16:05:43,Return,Paperless,Akurdi,Pune Jn,1,30,Credit Card,Pune,Pune,Wednesday,0,16,30.0
64869,2025-06-30,Jun,27,10:18:14,Single,Paper,Wadala,Cst,4,60,Credit Card,Harbour,Mumbai,Monday,0,10,15.0
84974,2025-06-14,Jun,24,10:11:31,Single,Paper,Kurla,Kalyan,3,45,Debit Card,Central,Mumbai,Saturday,1,10,15.0
34056,2025-04-15,Apr,16,3:28:34,Return,Paperless,Shivajinagar,Khadki,2,60,Cash,Pune,Pune,Tuesday,0,3,30.0
92284,2025-06-23,Jun,26,17:30:04,Single,Paper,Kurla,Dadar,2,30,Credit Card,Central,Mumbai,Monday,0,17,15.0
20350,2025-09-03,Sep,36,21:20:16,Monthly Pass,Paperless,Thane,Byculla,2,0,Cash,Central,Mumbai,Wednesday,0,21,0.0
51158,2025-04-30,Apr,18,15:35:24,Monthly Pass,Paperless,Wadala,Vashi,4,0,Credit Card,Harbour,Mumbai,Wednesday,0,15,0.0
59715,2025-09-26,Sep,39,20:59:26,Monthly Pass,Paper,Byculla,Cst,2,0,Cash,Central,Mumbai,Friday,0,20,0.0
21891,2025-04-08,Apr,15,20:26:30,Return,Paper,Byculla,Thane,3,90,Cash,Central,Mumbai,Tuesday,0,20,30.0
38974,2025-07-13,Jul,29,5:41:20,Single,Paper,Kurla,Thane,1,15,Credit Card,Central,Mumbai,Sunday,1,5,15.0
85844,2025-09-20,Sep,38,11:19:46,Single,Paperless,Panvel,Wadala,1,15,Credit Card,Harbour,Mumbai,Saturday,1,11,15.0
81031,2025-11-30,Nov,49,0:13:08,Return,Paperless,Wadala,Cst,1,30,Credit Card,Harbour,Mumbai,Sunday,1,0,30.0
19616,2025-12-08,Dec,50,16:44:30,Monthly Pass,Paperless,Vashi,Kurla,2,0,Debit Card,Harbour,Mumbai,Monday,0,16,0.0
87793,2025-02-11,Feb,7,1:11:01,Return,Paper,Thane,Kurla,2,60,Credit Card,Central,Mumbai,Tuesday,0,1,30.0
12196,2025-06-09,Jun,24,17:47:13,Monthly Pass,Paperless,Kurla,Wadala,2,0,Upi,Harbour,Mumbai,Monday,0,17,0.0
89674,2025-08-18,Aug,34,16:35:57,Return,Paperless,Akurdi,Shivajinagar,2,60,Upi,Pune,Pune,Monday,0,16,30.0
34523,2025-09-17,Sep,38,1:35:44,Single,Paper,Khadki,Akurdi,3,45,Upi,Pune,Pune,Wednesday,0,1,15.0
32917,2025-02-05,Feb,6,16:25:19,Single,Paperless,Akurdi,Pune Jn,2,30,Wallet,Pune,Pune,Wednesday,0,16,15.0
94866,2025-08-11,Aug,33,3:55:35,Monthly Pass,Paper,Churchgate,Marine Lines,2,0,Debit Card,Western,Mumbai,Monday,0,3,0.0
82076,2025-07-30,Jul,31,22:29:14,Single,Paperless,Thane,Dadar,2,30,Debit Card,Central,Mumbai,Wednesday,0,22,15.0
39456,2025-10-24,Oct,43,6:39:43,Single,Paperless,Kurla,Kalyan,1,15,Debit Card,Central,Mumbai,Friday,0,6,15.0
67321,2025-07-25,Jul,30,15:55:16,Monthly Pass,Paperless,Cst,Kalyan,1,0,Debit Card,Central,Mumbai,Friday,0,15,0.0
75444,2025-06-17,Jun,25,12:30:12,Return,Paper,Wadala,Vashi,2,60,Debit Card,Harbour,Mumbai,Tuesday,0,12,30.0
92144,2025-12-11,Dec,50,20:08:55,Monthly Pass,Paperless,Marine Lines,Churchgate,1,0,Wallet,Western,Mumbai,Thursday,0,20,0.0
82094,2025-08-04,Aug,32,2:00:34,Return,Paperless,Shivajinagar,Pune Jn,1,30,Credit Card,Pune,Pune,Monday,0,2,30.0
59232,2025-03-25,Mar,13,0:17:02,Monthly Pass,Paper,Shivajinagar,Pune Jn,3,0,Debit Card,Pune,Pune,Tuesday,0,0,0.0
49700,2025-06-11,Jun,24,20:14:58,Return,Paper,Panvel,Cst,1,30,Debit Card,Harbour,Mumbai,Wednesday,0,20,30.0
16806,2025-08-02,Aug,31,18:32:53,Return,Paperless,Dadar,Kurla,3,90,Upi,Central,Mumbai,Saturday,1,18,30.0
81994,2025-08-17,Aug,34,6:56:05,Single,Paper,Dadar,Cst,4,60,Credit Card,Central,Mumbai,Sunday,1,6,15.0
66559,2025-06-19,Jun,25,21:22:47,Monthly Pass,Paper,Andheri,Borivali,2,0,Debit Card,Western,Mumbai,Thursday,0,21,0.0
37741,2025-03-01,Mar,9,14:50:17,Return,Paperless,Akurdi,Khadki,4,120,Credit Card,Pune,Pune,Saturday,1,14,30.0
36783,2025-07-24,Jul,30,10:33:00,Single,Paper,Byculla,Dadar,3,45,Debit Card,Central,Mumbai,Thursday,0,10,15.0
41483,2025-01-23,Jan,4,0:21:04,Monthly Pass,Paper,Kurla,Dadar,2,0,Debit Card,Central,Mumbai,Thursday,0,0,0.0
43242,2025-03-13,Mar,11,13:38:32,Return,Paperless,Thane,Kalyan,4,120,Wallet,Central,Mumbai,Thursday,0,13,30.0
31665,2025-01-31,Jan,5,0:52:15,Return,Paperless,Vashi,Panvel,1,30,Wallet,Harbour,Mumbai,Friday,0,0,30.0
11235,2025-05-17,May,20,18:33:06,Return,Paperless,Khadki,Shivajinagar,3,90,Wallet,Pune,Pune,Saturday,1,18,30.0
37422,2025-09-19,Sep,38,8:23:26,Monthly Pass,Paper,Cst,Vashi,1,0,Credit Card,Harbour,Mumbai,Friday,0,8,0.0
81661,2025-12-14,Dec,51,6:14:36,Return,Paperless,Kalyan,Cst,2,60,Wallet,Central,Mumbai,Sunday,1,6,30.0
12507,2025-05-14,May,20,13:08:24,Single,Paper,Borivali,Andheri,2,30,Debit Card,Western,Mumbai,Wednesday,0,13,15.0
43705,2025-12-05,Dec,49,7:20:43,Return,Paperless,Pune Jn,Shivajinagar,2,60,Wallet,Pune,Pune,Friday,0,7,30.0
54179,2025-12-20,Dec,51,8:03:44,Monthly Pass,Paperless,Akurdi,Pune Jn,3,0,Credit Card,Pune,Pune,Saturday,1,8,0.0
73475,2025-11-11,Nov,46,20:27:54,Monthly Pass,Paperless,Virar,Churchgate,3,0,Wallet,Western,Mumbai,Tuesday,0,20,0.0
22615,2025-09-10,Sep,37,1:09:39,Single,Paperless,Byculla,Dadar,1,15,Cash,Central,Mumbai,Wednesday,0,1,15.0
51799,2025-12-12,Dec,50,21:32:12,Return,Paperless,Kalyan,Byculla,3,90,Cash,Central,Mumbai,Friday,0,21,30.0
49653,2025-04-29,Apr,18,21:00:36,Return,Paperless,Akurdi,Shivajinagar,4,120,Upi,Pune,Pune,Tuesday,0,21,30.0
41065,2025-06-13,Jun,24,1:35:38,Monthly Pass,Paper,Byculla,Kurla,3,0,Credit Card,Central,Mumbai,Friday,0,1,0.0
96237,2025-01-26,Jan,5,9:07:17,Return,Paperless,Byculla,Kalyan,3,90,Debit Card,Central,Mumbai,Sunday,1,9,30.0
72177,2025-11-06,Nov,45,4:57:05,Monthly Pass,Paper,Pune Jn,Shivajinagar,4,0,Credit Card,Pune,Pune,Thursday,0,4,0.0
78589,2025-02-20,Feb,8,18:31:58,Single,Paper,Churchgate,Virar,1,15,Wallet,Western,Mumbai,Thursday,0,18,15.0
37791,2025-04-24,Apr,17,7:27:08,Return,Paper,Kurla,Thane,3,90,Cash,Central,Mumbai,Thursday,0,7,30.0
52104,2025-07-12,Jul,28,8:34:34,Monthly Pass,Paperless,Akurdi,Khadki,1,0,Debit Card,Pune,Pune,Saturday,1,8,0.0
54133,2025-08-24,Aug,35,13:07:19,Return,Paperless,Panvel,Kurla,4,120,Debit Card,Harbour,Mumbai,Sunday,1,13,30.0
82156,2025-10-02,Oct,40,6:47:47,Single,Paperless,Akurdi,Pune Jn,3,45,Credit Card,Pune,Pune,Thursday,0,6,15.0
21202,2025-06-04,Jun,23,16:47:05,Return,Paperless,Thane,Kalyan,1,30,Wallet,Central,Mumbai,Wednesday,0,16,30.0
46930,2025-05-06,May,19,9:37:49,Monthly Pass,Paper,Kalyan,Kurla,2,0,Wallet,Central,Mumbai,Tuesday,0,9,0.0
60451,2025-10-25,Oct,43,8:43:02,Monthly Pass,Paper,Akurdi,Pune Jn,3,0,Credit Card,Pune,Pune,Saturday,1,8,0.0
53716,2025-03-17,Mar,12,18:36:33,Monthly Pass,Paper,Cst,Wadala,3,0,Wallet,Harbour,Mumbai,Monday,0,18,0.0
28600,2025-01-05,Jan,2,19:38:38,Single,Paperless,Shivajinagar,Akurdi,2,30,Debit Card,Pune,Pune,Sunday,1,19,15.0
69575,2025-03-10,Mar,11,6:14:56,Single,Paper,Kurla,Panvel,4,60,Wallet,Harbour,Mumbai,Monday,0,6,15.0
37246,2025-01-27,Jan,5,7:57:19,Monthly Pass,Paperless,Dadar,Andheri,3,0,Upi,Western,Mumbai,Monday,0,7,0.0
88550,2025-12-22,Dec,52,5:43:01,Monthly Pass,Paperless,Cst,Wadala,4,0,Upi,Harbour,Mumbai,Monday,0,5,0.0
84677,2025-10-06,Oct,41,11:54:14,Monthly Pass,Paperless,Panvel,Wadala,4,0,Upi,Harbour,Mumbai,Monday,0,11,0.0
28270,2025-07-03,Jul,27,22:02:52,Monthly Pass,Paper,Andheri,Dadar,4,0,Credit Card,Western,Mumbai,Thursday,0,22,0.0
10075,2025-05-26,May,22,3:15:55,Monthly Pass,Paperless,Shivajinagar,Khadki,2,0,Upi,Pune,Pune,Monday,0,3,0.0
42992,2025-07-15,Jul,29,18:55:21,Single,Paper,Khadki,Akurdi,4,60,Credit Card,Pune,Pune,Tuesday,0,18,15.0
86985,2025-12-19,Dec,51,9:08:09,Monthly Pass,Paperless,Shivajinagar,Khadki,4,0,Cash,Pune,Pune,Friday,0,9,0.0
43938,2025-11-13,Nov,46,14:55:30,Single,Paperless,Kurla,Byculla,2,30,Wallet,Central,Mumbai,Thursday,0,14,15.0
76953,2025-06-17,Jun,25,4:08:16,Monthly Pass,Paperless,Shivajinagar,Pune Jn,1,0,Cash,Pune,Pune,Tuesday,0,4,0.0
48008,2025-01-10,Jan,2,23:58:46,Return,Paper,Wadala,Panvel,1,30,Cash,Harbour,Mumbai,Friday,0,23,30.0
60799,2025-11-07,Nov,45,8:33:12,Monthly Pass,Paper,Cst,Kurla,2,0,Cash,Harbour,Mumbai,Friday,0,8,0.0
69888,2025-04-25,Apr,17,11:05:59,Return,Paper,Dadar,Borivali,1,30,Wallet,Western,Mumbai,Friday,0,11,30.0
38410,2025-02-25,Feb,9,6:08:29,Single,Paperless,Khadki,Shivajinagar,4,60,Upi,Pune,Pune,Tuesday,0,6,15.0
83316,2025-12-03,Dec,49,4:47:37,Monthly Pass,Paperless,Virar,Borivali,3,0,Cash,Western,Mumbai,Wednesday,0,4,0.0
24616,2025-11-26,Nov,48,11:09:32,Return,Paper,Churchgate,Virar,1,30,Upi,Western,Mumbai,Wednesday,0,11,30.0
71765,2025-02-01,Feb,5,10:48:39,Single,Paper,Cst,Wadala,2,30,Upi,Harbour,Mumbai,Saturday,1,10,15.0
71671,2025-06-03,Jun,23,12:32:01,Single,Paperless,Shivajinagar,Pune Jn,4,60,Wallet,Pune,Pune,Tuesday,0,12,15.0
93785,2025-10-22,Oct,43,9:46:27,Monthly Pass,Paperless,Dadar,Kurla,4,0,Wallet,Central,Mumbai,Wednesday,0,9,0.0
48739,2025-08-02,Aug,31,19:52:25,Return,Paperless,Khadki,Akurdi,1,30,Credit Card,Pune,Pune,Saturday,1,19,30.0
35604,2025-07-24,Jul,30,12:37:48,Monthly Pass,Paper,Shivajinagar,Pune Jn,3,0,Upi,Pune,Pune,Thursday,0,12,0.0
90920,2025-07-28,Jul,31,1:55:01,Return,Paper,Byculla,Kalyan,4,120,Cash,Central,Mumbai,Monday,0,1,30.0
22453,2025-01-11,Jan,2,0:52:05,Monthly Pass,Paperless,Kurla,Cst,3,0,Debit Card,Harbour,Mumbai,Saturday,1,0,0.0
15312,2025-03-27,Mar,13,8:51:07,Single,Paper,Panvel,Cst,1,15,Cash,Harbour,Mumbai,Thursday,0,8,15.0
69313,2025-05-04,May,19,9:16:46,Return,Paper,Shivajinagar,Akurdi,3,90,Credit Card,Pune,Pune,Sunday,1,9,30.0
42363,2025-03-14,Mar,11,21:31:55,Return,Paper,Wadala,Panvel,3,90,Debit Card,Harbour,Mumbai,Friday,0,21,30.0
88637,2025-06-02,Jun,23,14:47:49,Return,Paperless,Cst,Panvel,4,120,Cash,Harbour,Mumbai,Monday,0,14,30.0
70522,2025-06-14,Jun,24,10:07:47,Monthly Pass,Paperless,Shivajinagar,Akurdi,3,0,Upi,Pune,Pune,Saturday,1,10,0.0
20396,2025-02-17,Feb,8,2:49:22,Return,Paperless,Kurla,Byculla,4,120,Wallet,Central,Mumbai,Monday,0,2,30.0
78807,2025-02-14,Feb,7,2:48:24,Return,Paper,Kalyan,Thane,3,90,Credit Card,Central,Mumbai,Friday,0,2,30.0
66700,2025-07-10,Jul,28,6:00:52,Monthly Pass,Paper,Vashi,Panvel,3,0,Cash,Harbour,Mumbai,Thursday,0,6,0.0
83983,2025-11-24,Nov,48,13:25:51,Monthly Pass,Paper,Dadar,Cst,4,0,Debit Card,Central,Mumbai,Monday,0,13,0.0
33046,2025-09-04,Sep,36,22:58:17,Return,Paperless,Marine Lines,Andheri,2,60,Debit Card,Western,Mumbai,Thursday,0,22,30.0
80335,2025-01-22,Jan,4,4:36:36,Monthly Pass,Paperless,Kurla,Kalyan,2,0,Wallet,Central,Mumbai,Wednesday,0,4,0.0
15546,2025-11-25,Nov,48,23:22:30,Return,Paperless,Dadar,Marine Lines,2,60,Wallet,Western,Mumbai,Tuesday,0,23,30.0
99851,2025-05-29,May,22,3:18:30,Single,Paper,Kurla,Cst,4,60,Cash,Central,Mumbai,Thursday,0,3,15.0
67059,2025-10-15,Oct,42,5:51:08,Return,Paper,Cst,Dadar,3,90,Wallet,Central,Mumbai,Wednesday,0,5,30.0
46227,2025-07-04,Jul,27,10:32:31,Single,Paperless,Dadar,Kalyan,1,15,Debit Card,Central,Mumbai,Friday,0,10,15.0
70586,2025-04-09,Apr,15,18:44:01,Single,Paper,Dadar,Byculla,4,60,Wallet,Central,Mumbai,Wednesday,0,18,15.0
51386,2025-12-25,Dec,52,2:49:00,Monthly Pass,Paper,Wadala,Vashi,4,0,Cash,Harbour,Mumbai,Thursday,0,2,0.0
27626,2025-05-23,May,21,8:35:55,Monthly Pass,Paperless,Kurla,Dadar,1,0,Debit Card,Central,Mumbai,Friday,0,8,0.0
19748,2025-03-27,Mar,13,5:15:05,Return,Paper,Shivajinagar,Khadki,4,120,Cash,Pune,Pune,Thursday,0,5,30.0
32315,2025-10-09,Oct,41,5:23:10,Single,Paperless,Vashi,Wadala,4,60,Wallet,Harbour,Mumbai,Thursday,0,5,15.0
85541,2025-08-11,Aug,33,6:30:38,Monthly Pass,Paper,Thane,Kalyan,3,0,Debit Card,Central,Mumbai,Monday,0,6,0.0
88519,2025-07-27,Jul,31,14:56:35,Return,Paper,Dadar,Borivali,4,120,Upi,Western,Mumbai,Sunday,1,14,30.0
95522,2025-05-17,May,20,9:18:41,Single,Paper,Virar,Marine Lines,3,45,Debit Card,Western,Mumbai,Saturday,1,9,15.0
94433,2025-07-09,Jul,28,5:57:20,Monthly Pass,Paperless,Khadki,Pune Jn,4,0,Cash,Pune,Pune,Wednesday,0,5,0.0
96288,2025-09-25,Sep,39,19:24:40,Return,Paperless,Vashi,Cst,3,90,Wallet,Harbour,Mumbai,Thursday,0,19,30.0
22804,2025-08-10,Aug,33,8:19:19,Single,Paper,Pune Jn,Khadki,3,45,Credit Card,Pune,Pune,Sunday,1,8,15.0
55406,2025-03-16,Mar,12,18:58:35,Return,Paperless,Khadki,Pune Jn,1,30,Cash,Pune,Pune,Sunday,1,18,30.0
55421,2025-02-18,Feb,8,20:20:18,Return,Paper,Kalyan,Thane,1,30,Upi,Central,Mumbai,Tuesday,0,20,30.0
76333,2025-04-03,Apr,14,11:17:25,Return,Paperless,Vashi,Panvel,1,30,Credit Card,Harbour,Mumbai,Thursday,0,11,30.0
78893,2025-10-21,Oct,43,7:05:02,Return,Paperless,Shivajinagar,Akurdi,4,120,Debit Card,Pune,Pune,Tuesday,0,7,30.0
63777,2025-02-19,Feb,8,19:59:38,Single,Paper,Pune Jn,Akurdi,4,60,Debit Card,Pune,Pune,Wednesday,0,19,15.0
53232,2025-03-29,Mar,13,19:57:10,Single,Paper,Dadar,Andheri,2,30,Credit Card,Western,Mumbai,Saturday,1,19,15.0
82325,2025-08-13,Aug,33,22:47:59,Single,Paperless,Akurdi,Shivajinagar,3,45,Wallet,Pune,Pune,Wednesday,0,22,15.0
63236,2025-03-22,Mar,12,21:24:49,Return,Paper,Kurla,Kalyan,2,60,Upi,Central,Mumbai,Saturday,1,21,30.0
55362,2025-02-19,Feb,8,2:05:30,Monthly Pass,Paperless,Thane,Byculla,1,0,Debit Card,Central,Mumbai,Wednesday,0,2,0.0
76036,2025-11-20,Nov,47,3:12:59,Monthly Pass,Paperless,Shivajinagar,Pune Jn,4,0,Wallet,Pune,Pune,Thursday,0,3,0.0
32678,2025-01-24,Jan,4,7:15:11,Monthly Pass,Paperless,Akurdi,Pune Jn,2,0,Credit Card,Pune,Pune,Friday,0,7,0.0
98429,2025-01-03,Jan,1,15:50:24,Monthly Pass,Paperless,Cst,Thane,4,0,Wallet,Central,Mumbai,Friday,0,15,0.0
11109,2025-10-08,Oct,41,0:17:34,Return,Paper,Vashi,Wadala,2,60,Cash,Harbour,Mumbai,Wednesday,0,0,30.0
83190,2025-04-26,Apr,17,16:18:37,Single,Paper,Khadki,Shivajinagar,2,30,Credit Card,Pune,Pune,Saturday,1,16,15.0
67137,2025-08-07,Aug,32,4:22:04,Monthly Pass,Paperless,Shivajinagar,Pune Jn,2,0,Credit Card,Pune,Pune,Thursday,0,4,0.0
